date,cycle_cohort_pmr_cents,path_cohort_pmr_cents,advantage_cents
2018-09-27,635985349,2657279799/2,1385309101/2
2018-09-28,647592433,2688703653/2,1393518787/2
2018-09-29,647711433,2688941653/2,1393518787/2
2018-09-30,702132249,2738420549/2,1334156051/2
2018-10-01,735585355,2805517827/2,1334347117/2
2018-10-02,735983695,2806122347/2,1334154957/2
2018-10-03,787428841,2932023307/2,1357165625/2
2018-10-04,788607655,2935017663/2,1357802353/2
2018-10-05,789114367,2935781021/2,1357552287/2
2018-10-06,789233367,2936019021/2,1357552287/2
2018-10-07,789233367,2936019021/2,1357552287/2
2018-10-08,795556425,2936019021/2,1344906171/2
2018-10-09,795628979,2941241647/2,1349983689/2
2018-10-10,797223597,2949257743/2,1354810549/2
2018-10-11,800387121,2955435215/2,1354660973/2
2018-10-12,823949765,3002425111/2,1354525581/2
2018-10-13,823949765,3003188451/2,1355288921/2
2018-10-14,823949765,3003188451/2,1355288921/2
2018-10-15,824409105,3008225021/2,1359406811/2
2018-10-16,824616967,3013784723/2,1364550789/2
2018-10-17,852925731,3070031631/2,1364180169/2
2018-10-18,854657401,3076722743/2,1367407941/2
2018-10-19,855884507,3080296599/2,1368527585/2
2018-10-20,855980421,3080488427/2,1368527585/2
2018-10-21,855980421,3080488427/2,1368527585/2
2018-10-22,863678046,3092333673/2,1364977581/2
2018-10-23,987116918,3146060379/2,1171826543/2
2018-10-24,993711528,3160623323/2,1173200267/2
2018-10-25,994560732,3170127121/2,1181005657/2
2018-10-26,995380490,3171145947/2,1180384967/2
2018-10-27,995499490,3171383947/2,1180384967/2
2018-10-28,995499490,3171383947/2,1180384967/2
2018-10-29,1011635008,3194779169/2,1171509153/2
2018-10-30,1015165360,3208448655/2,1178117935/2
2018-10-31,1088067496,3421573145/2,1245438153/2
2018-11-01,1104873746,3455698145/2,1245950653/2
2018-11-02,1104979742,3455804141/2,1245844657/2
2018-11-03,1104979742,3455804141/2,1245844657/2
2018-11-04,1104979742,3455804141/2,1245844657/2
2018-11-05,1105579606,3458277569/2,1247118357/2
2018-11-06,1108825900,3464652523/2,1247000723/2
2018-11-07,1121869734,3490554783/2,1246815315/2
2018-11-08,1122219336,3491253987/2,1246815315/2
2018-11-09,1122363980,3491467527/2,1246739567/2
2018-11-10,1122363980,3491467527/2,1246739567/2
2018-11-11,1122363980,3491467527/2,1246739567/2
2018-11-12,1124433912,3498633847/2,1249766023/2
2018-11-13,1124731462,3516888169/2,1267425245/2
2018-11-14,1124921000,3520516799/2,1270674799/2
2018-11-15,1234877680,3540292403/2,1070537043/2
2018-11-16,1235023700,3540438423/2,1070391023/2
2018-11-17,1235023700,3540438423/2,1070391023/2
2018-11-18,1235023700,3540438423/2,1070391023/2
2018-11-19,1235185182,3545591275/2,1075220911/2
2018-11-20,1247302733,3571192503/2,1076587037/2
2018-11-21,1247609325,3571676627/2,1076457977/2
2018-11-22,1248021591,3579160215/2,1083117033/2
2018-11-23,1248609313,3580256657/2,1083038031/2
2018-11-24,1248609313,3580256657/2,1083038031/2
2018-11-25,1248609313,3580256657/2,1083038031/2
2018-11-26,1249576207,3583604191/2,1084451777/2
2018-11-27,1250237615,3584120515/2,1083645285/2
2018-11-28,1250297897,3584442523/2,1083846729/2
2018-11-29,1279545383,3727484385/2,1168393619/2
2018-11-30,1317499359,3920233277/2,1285234559/2
2018-12-01,1318546021,3922567317/2,1285475275/2
2018-12-02,1318546021,3922567317/2,1285475275/2
2018-12-03,1336500995,3967537609/2,1294535619/2
2018-12-04,1341542139,3978191417/2,1295107139/2
2018-12-05,1347141219,3989562531/2,1295280093/2
2018-12-06,1347292943,3989753525/2,1295167639/2
2018-12-07,1347450571,3989988691/2,1295087549/2
2018-12-08,1347450571,3989988691/2,1295087549/2
2018-12-09,1347450571,3989988691/2,1295087549/2
2018-12-10,1348836805,3990894593/2,1293220983/2
2018-12-11,1389777577,4072602829/2,1293047675/2
2018-12-12,1407614596,4108199591/2,1292970399/2
2018-12-13,1428120064,4149101419/2,1292861291/2
2018-12-14,1434789941,4164618991/2,1295039109/2
2018-12-15,1437284181,4165418671/2,1290850309/2
2018-12-16,1437284181,4165418671/2,1290850309/2
2018-12-17,1439120015,4166178521/2,1287938491/2
2018-12-18,1439633100,4259491339/2,1380225139/2
2018-12-19,1457666002,4259667249/2,1344335245/2
2018-12-20,1458540988,4273194281/2,1356112305/2
2018-12-21,1467892634,4295087635/2,1359302367/2
2018-12-22,1467892634,4295087635/2,1359302367/2
2018-12-23,1467892634,4295087635/2,1359302367/2
2018-12-24,1467892634,4295087635/2,1359302367/2
2018-12-25,1467892634,4295087635/2,1359302367/2
2018-12-26,1467892634,4295087635/2,1359302367/2
2018-12-27,1508906892,4377380949/2,1359567165/2
2018-12-28,1510070952,4383720105/2,1363578201/2
2018-12-29,1510070952,4383720105/2,1363578201/2
2018-12-30,1510070952,4414321459/2,1394179555/2
2018-12-31,1520553678,4517411217/2,1476303861/2
2019-01-01,1532437958,4541179777/2,1476303861/2
2019-01-02,1532437958,4541179777/2,1476303861/2
2019-01-03,1534464755,4543334719/2,1474405209/2
2019-01-04,1534566651,4543436615/2,1474303313/2
2019-01-05,1534566651,4543436615/2,1474303313/2
2019-01-06,1534566651,4543436615/2,1474303313/2
2019-01-07,1534761797,2271909657,737147860
2019-01-08,1534836947,4546126151/2,1476452257/2
2019-01-09,1534977405,4546310223/2,1476355413/2
2019-01-10,1535029215,4546362033/2,1476303603/2
2019-01-11,1535879571,4547250067/2,1475490925/2
2019-01-12,1535879571,4547250067/2,1475490925/2
2019-01-13,1535879571,4547250067/2,1475490925/2
2019-01-14,1536063925,2273740823,737676898
2019-01-15,1538321593,2274436288,736114695
2019-01-16,1541964392,2276465292,734500900
2019-01-17,1542337532,2276816322,734478790
2019-01-18,1542930099,2277809824,734879725
2019-01-19,1542930099,2277809824,734879725
2019-01-20,1542930099,2277809824,734879725
2019-01-21,1543202843,4556699929/2,1470294243/2
2019-01-22,1544059007,4558943649/2,1470825635/2
2019-01-23,1544906910,2280289048,735382138
2019-01-24,1545604510,2280986648,735382138
2019-01-25,1545856195,2281238333,735382138
2019-01-26,1545856195,2281238333,735382138
2019-01-27,1545856195,2281238333,735382138
2019-01-28,1546267621,2282066648,735799027
2019-01-29,1546828022,4566115455/2,1472459411/2
2019-01-30,1547601911,2283822462,736220551
2019-01-31,1565682464,4604789199/2,1473424271/2
2019-02-01,1566732420,4606854599/2,1473389759/2
2019-02-02,1566732420,4606854599/2,1473389759/2
2019-02-03,1566732420,4606854599/2,1473389759/2
2019-02-04,1566820095,4606907705/2,1473267515/2
2019-02-05,1569159238,2306637103,737477865
2019-02-06,1569257080,2308599129,739342049
2019-02-07,1569314211,4617255389/2,1478626967/2
2019-02-08,1569384258,4617360147/2,1478591631/2
2019-02-09,1569384258,4617404177/2,1478635661/2
2019-02-10,1569384258,4617404177/2,1478635661/2
2019-02-11,1569446003,2308732961,739286958
2019-02-12,1569528656,2315775828,746247172
2019-02-13,1569632686,2315827843,746195157
2019-02-14,1569696337,4631732427/2,1492339753/2
2019-02-15,1569741034,2315888562,746147528
2019-02-16,1569741034,2315888562,746147528
2019-02-17,1569741034,2315888562,746147528
2019-02-18,1569826741,4631862831/2,1492209349/2
2019-02-19,1569954306,2319149648,749195342
2019-02-20,1570225917,2319190714,748964797
2019-02-21,1573394498,4638523679/2,1491734683/2
2019-02-22,1576235258,2319306322,743071064
2019-02-23,1576235258,2319306322,743071064
2019-02-24,1576235258,2319306322,743071064
2019-02-25,1576312283,4639408965/2,1486784399/2
2019-02-26,1577511961,4639461881/2,1484437959/2
2019-02-27,1581281626,2320539046,739257420
2019-02-28,1589368434,2339445137,750076703
