date,cycle_cohort_pmr_cents,path_cohort_pmr_cents,advantage_cents
2016-07-07,26146635,85927532,59780897
2016-07-08,26146635,85927532,59780897
2016-07-09,26146635,85927532,59780897
2016-07-10,26146635,85927532,59780897
2016-07-11,26146635,85927532,59780897
2016-07-12,26146635,85927532,59780897
2016-07-13,26146635,85927532,59780897
2016-07-14,26146635,85927532,59780897
2016-07-15,26146635,85927532,59780897
2016-07-16,26146635,85927532,59780897
2016-07-17,26146635,85927532,59780897
2016-07-18,26146635,85937182,59790547
2016-07-19,26146635,85937182,59790547
2016-07-20,26146635,85937182,59790547
2016-07-21,26146635,85937182,59790547
2016-07-22,26146635,85937182,59790547
2016-07-23,26146635,85937182,59790547
2016-07-24,26146635,85937182,59790547
2016-07-25,26146635,85937182,59790547
2016-07-26,26146635,85937182,59790547
2016-07-27,26146635,85937182,59790547
2016-07-28,26146635,85937182,59790547
2016-07-29,29581369,90850400,61269031
2016-07-30,29581369,90850400,61269031
2016-07-31,29581369,90850400,61269031
2016-08-01,30260315,91533486,61273171
2016-08-02,30260315,91533486,61273171
2016-08-03,30260315,91533486,61273171
2016-08-04,30260315,91533486,61273171
2016-08-05,30260315,91533486,61273171
2016-08-06,30260315,91533486,61273171
2016-08-07,30260315,91533486,61273171
2016-08-08,30260315,91570982,61310667
2016-08-09,30260315,91570982,61310667
2016-08-10,30260315,91570982,61310667
2016-08-11,30260315,91574432,61314117
2016-08-12,30260315,91574432,61314117
2016-08-13,30260315,91574432,61314117
2016-08-14,30260315,91574432,61314117
2016-08-15,30260315,91574432,61314117
2016-08-16,30260315,91574432,61314117
2016-08-17,30263607,91591524,61327917
2016-08-18,30263607,91591524,61327917
2016-08-19,30263607,91591524,61327917
2016-08-20,30263607,91591524,61327917
2016-08-21,30263607,91591524,61327917
2016-08-22,30263607,91591524,61327917
2016-08-23,30263607,91591524,61327917
2016-08-24,30263607,91591524,61327917
2016-08-25,30263607,91591524,61327917
2016-08-26,30263607,91591524,61327917
2016-08-27,30263607,91591524,61327917
2016-08-28,30263607,91591524,61327917
2016-08-29,30263607,91591524,61327917
2016-08-30,30263607,91591524,61327917
2016-08-31,32848393,94045737,61197344
2016-09-01,32848393,94065037,61216644
2016-09-02,32848393,94065037,61216644
2016-09-03,32848393,94065037,61216644
2016-09-04,32848393,94065037,61216644
2016-09-05,32848393,94065037,61216644
2016-09-06,32848393,94065037,61216644
2016-09-07,33571879,94788523,61216644
2016-09-08,33571879,94788523,61216644
2016-09-09,33571879,94792383,61220504
2016-09-10,33571879,94792383,61220504
2016-09-11,33571879,94792383,61220504
2016-09-12,33672737,94893241,61220504
2016-09-13,33672737,94893241,61220504
2016-09-14,33672737,94893241,61220504
2016-09-15,33672737,94898066,61225329
2016-09-16,33672737,94898066,61225329
2016-09-17,40568537,101793866,61225329
2016-09-18,40568537,101793866,61225329
2016-09-19,40568537,102004166,61435629
2016-09-20,40568537,102004166,61435629
2016-09-21,41915257,103350886,61435629
2016-09-22,41915257,103350886,61435629
2016-09-23,41915257,103350886,61435629
2016-09-24,41915257,103350886,61435629
2016-09-25,41915257,103350886,61435629
2016-09-26,41915257,103350886,61435629
2016-09-27,41915257,103350886,61435629
2016-09-28,41915257,103350886,61435629
2016-09-29,41915257,103350886,61435629
2016-09-30,41915257,103797078,61881821
2016-10-01,41915257,103797078,61881821
2016-10-02,41915257,103797078,61881821
2016-10-03,41915257,103806728,61891471
2016-10-04,41915257,103806728,61891471
2016-10-05,42882177,104773648,61891471
2016-10-06,43863685,105755156,61891471
2016-10-07,44566457,106457947,61891490
2016-10-08,44566457,106457947,61891490
2016-10-09,44566457,106457947,61891490
2016-10-10,44566457,106457947,61891490
2016-10-11,44566457,107018747,62452290
2016-10-12,44566457,107018747,62452290
2016-10-13,44566457,107018747,62452290
2016-10-14,44566457,107018747,62452290
2016-10-15,44566457,107018747,62452290
2016-10-16,44566457,107018747,62452290
2016-10-17,45617507,108069797,62452290
2016-10-18,45617507,108069797,62452290
2016-10-19,45617507,108073937,62456430
2016-10-20,45617507,108073937,62456430
2016-10-21,45617507,110350681,64733174
2016-10-22,45617507,110350681,64733174
2016-10-23,45617507,110350681,64733174
2016-10-24,45617507,110350681,64733174
2016-10-25,46076539,110809713,64733174
2016-10-26,46076539,110820653,64744114
2016-10-27,46076539,110820653,64744114
2016-10-28,46076539,110820653,64744114
2016-10-29,46076539,110820653,64744114
2016-10-30,46076539,110820653,64744114
2016-10-31,50390487,115523228,65132741
2016-11-01,50390487,115527088,65136601
2016-11-02,50390487,115527088,65136601
2016-11-03,63693971,128830572,65136601
2016-11-04,75296379,140432980,65136601
2016-11-05,76784035,141920636,65136601
2016-11-06,76784035,141920636,65136601
2016-11-07,81796129,146932730,65136601
2016-11-08,86992221,152128822,65136601
2016-11-09,97747121,162883722,65136601
2016-11-10,301489579,366626180,65136601
2016-11-11,319511953,384648554,65136601
2016-11-12,320880625,386017226,65136601
2016-11-13,320880625,386017226,65136601
2016-11-14,330677695,395814296,65136601
2016-11-15,331881295,397017896,65136601
2016-11-16,347281883,412418484,65136601
2016-11-17,349703983,415026255,65322272
2016-11-18,366713289,432047141,65333852
2016-11-19,366713289,432047141,65333852
2016-11-20,366713289,432047141,65333852
2016-11-21,372430599,437764451,65333852
2016-11-22,380328193,445662045,65333852
2016-11-23,384437333,449771185,65333852
2016-11-24,389932317,455266169,65333852
2016-11-25,406526599,471860451,65333852
2016-11-26,406526599,471860451,65333852
2016-11-27,406526599,471860451,65333852
2016-11-28,421121539,486455391,65333852
2016-11-29,426982891,492316743,65333852
2016-11-30,431630551,497494104,65863553
2016-12-01,431630551,497494104,65863553
2016-12-02,530042277,595905830,65863553
2016-12-03,530042277,595905830,65863553
2016-12-04,530042277,595905830,65863553
2016-12-05,531176277,597049480,65873203
2016-12-06,593488037,659361240,65873203
2016-12-07,593721617,659594820,65873203
2016-12-08,593721617,659594820,65873203
2016-12-09,593721617,659594820,65873203
2016-12-10,595293233,661166436,65873203
2016-12-11,595293233,661166436,65873203
2016-12-12,595293233,661166436,65873203
2016-12-13,595293233,661166436,65873203
2016-12-14,595293233,661166436,65873203
2016-12-15,597332543,663205746,65873203
2016-12-16,597841093,663714296,65873203
2016-12-17,597841093,663714296,65873203
2016-12-18,597841093,663714296,65873203
2016-12-19,709118635,774991838,65873203
2016-12-20,711161251,777309922,66148671
2016-12-21,732109231,798257902,66148671
2016-12-22,732552459,798701130,66148671
2016-12-23,732570459,798719130,66148671
2016-12-24,732570459,798719130,66148671
2016-12-25,732570459,798719130,66148671
2016-12-26,732570459,798719130,66148671
2016-12-27,772570459,838719130,66148671
2016-12-28,773149699,839298370,66148671
2016-12-29,773149699,839298370,66148671
2016-12-30,783454101,853387499,69933398
2016-12-31,813237981,883560006,70322025
2017-01-01,813237981,883560006,70322025
2017-01-02,813237981,883560006,70322025
2017-01-03,813237981,883560006,70322025
2017-01-04,813840708,884162733,70322025
2017-01-05,813840708,884166433,70325725
2017-01-06,813840708,884166433,70325725
2017-01-07,813840708,884166433,70325725
2017-01-08,813840708,884166433,70325725
2017-01-09,813840708,884166433,70325725
2017-01-10,813840708,884166433,70325725
2017-01-11,814594116,885305055,70710939
2017-01-12,814996686,885707625,70710939
2017-01-13,814996686,885707625,70710939
2017-01-14,814996686,885707625,70710939
2017-01-15,814996686,885707625,70710939
2017-01-16,814996686,885709350,70712664
2017-01-17,814996686,885722380,70725694
2017-01-18,814996686,1771641601/2,141648229/2
2017-01-19,815101424,1772151077/2,141948229/2
2017-01-20,815101424,1772151077/2,141948229/2
2017-01-21,815101424,1772151077/2,141948229/2
2017-01-22,815101424,1772151077/2,141948229/2
2017-01-23,815205018,1772358265/2,141948229/2
2017-01-24,815480483,1772909195/2,141948229/2
2017-01-25,815480483,1772909195/2,141948229/2
2017-01-26,816233891,1774416011/2,141948229/2
2017-01-27,816308447,1774565123/2,141948229/2
2017-01-28,816308447,1774565123/2,141948229/2
2017-01-29,816308447,1774565123/2,141948229/2
2017-01-30,816308447,1774565123/2,141948229/2
2017-01-31,816362890,887531318,71168428
2017-02-01,816362890,887536143,71173253
2017-02-02,816473225,887646478,71173253
2017-02-03,816604006,887777259,71173253
2017-02-04,816604006,887777259,71173253
2017-02-05,816604006,887777259,71173253
2017-02-06,816604006,887777259,71173253
2017-02-07,816604006,887777259,71173253
2017-02-08,816604006,887777259,71173253
2017-02-09,816604006,887777259,71173253
2017-02-10,816604006,887777259,71173253
2017-02-11,816604006,887777259,71173253
2017-02-12,816604006,887777259,71173253
2017-02-13,816604006,887777259,71173253
2017-02-14,816685853,887859106,71173253
2017-02-15,816685853,1775732687/2,142360981/2
2017-02-16,816685853,1775732687/2,142360981/2
2017-02-17,816685853,1776032687/2,142660981/2
2017-02-18,816685853,1776032687/2,142660981/2
2017-02-19,816685853,1776032687/2,142660981/2
2017-02-20,816685853,1776032687/2,142660981/2
2017-02-21,816685853,1776032687/2,142660981/2
2017-02-22,816685853,1776032687/2,142660981/2
2017-02-23,816685853,1776032687/2,142660981/2
2017-02-24,816685853,1776032687/2,142660981/2
2017-02-25,816685853,1776032687/2,142660981/2
2017-02-26,816685853,1776032687/2,142660981/2
2017-02-27,816685853,888099082,71413229
2017-02-28,816685853,1776586683/2,143214977/2
