date,cycle_cohort_pmr_cents,path_cohort_pmr_cents,advantage_cents
2015-04-10,26494562,27826752,1332190
2015-04-11,26494562,27826752,1332190
2015-04-12,26494562,27826752,1332190
2015-04-13,26494562,27826752,1332190
2015-04-14,26494562,27826752,1332190
2015-04-15,26494562,27826752,1332190
2015-04-16,26494562,27826752,1332190
2015-04-17,26494562,27826752,1332190
2015-04-18,26494562,27826752,1332190
2015-04-19,26494562,27826752,1332190
2015-04-20,26494562,27826752,1332190
2015-04-21,26494562,27826752,1332190
2015-04-22,26494562,27826752,1332190
2015-04-23,26494562,27826752,1332190
2015-04-24,26494562,27826752,1332190
2015-04-25,26494562,27826752,1332190
2015-04-26,26494562,27826752,1332190
2015-04-27,26494562,27826752,1332190
2015-04-28,26494562,27826752,1332190
2015-04-29,26494562,27826752,1332190
2015-04-30,35796394,37128584,1332190
2015-05-01,35796394,37128584,1332190
2015-05-02,35796394,37128584,1332190
2015-05-03,35796394,37128584,1332190
2015-05-04,35796394,37128584,1332190
2015-05-05,35796394,37128584,1332190
2015-05-06,35796394,37128584,1332190
2015-05-07,35796394,37128584,1332190
2015-05-08,35796394,37128584,1332190
2015-05-09,35796394,37128584,1332190
2015-05-10,35796394,37128584,1332190
2015-05-11,35796394,37128584,1332190
2015-05-12,35796394,37128584,1332190
2015-05-13,35796394,37128584,1332190
2015-05-14,35796394,37128584,1332190
2015-05-15,35796394,37128584,1332190
2015-05-16,35796394,37128584,1332190
2015-05-17,35796394,37128584,1332190
2015-05-18,35796394,37128584,1332190
2015-05-19,35796394,37128584,1332190
2015-05-20,38105750,39437940,1332190
2015-05-21,38201670,39533860,1332190
2015-05-22,38201670,39533860,1332190
2015-05-23,38201670,39533860,1332190
2015-05-24,38201670,39533860,1332190
2015-05-25,38201670,40698556,2496886
2015-05-26,38201670,40698556,2496886
2015-05-27,38201670,41366425,3164755
2015-05-28,38201670,41366425,3164755
2015-05-29,38585350,41750105,3164755
2015-05-30,38585350,41750105,3164755
2015-05-31,46117182,49281937,3164755
2015-06-01,46117182,49281937,3164755
2015-06-02,46117182,49281937,3164755
2015-06-03,46117182,49281937,3164755
2015-06-04,46117182,49281937,3164755
2015-06-05,46117182,49281937,3164755
2015-06-06,46117182,49281937,3164755
2015-06-07,46117182,49281937,3164755
2015-06-08,46117182,49281937,3164755
2015-06-09,46117182,49281937,3164755
2015-06-10,46117182,49281937,3164755
2015-06-11,46117182,49281937,3164755
2015-06-12,46117182,49281937,3164755
2015-06-13,46117182,49281937,3164755
2015-06-14,46117182,49281937,3164755
2015-06-15,46117182,49281937,3164755
2015-06-16,46117182,49281937,3164755
2015-06-17,46117182,49281937,3164755
2015-06-18,46117182,49281937,3164755
2015-06-19,46117182,49281937,3164755
2015-06-20,46117182,49281937,3164755
2015-06-21,46117182,49281937,3164755
2015-06-22,46117182,49281937,3164755
2015-06-23,46117182,49281937,3164755
2015-06-24,46117182,49281937,3164755
2015-06-25,46117182,49281937,3164755
2015-06-26,46117182,49281937,3164755
2015-06-27,46117182,49281937,3164755
2015-06-28,46117182,49281937,3164755
2015-06-29,47088992,50253747,3164755
2015-06-30,54620824,57785579,3164755
2015-07-01,54620824,57785579,3164755
2015-07-02,54620824,57785579,3164755
2015-07-03,54620824,57785579,3164755
2015-07-04,54620824,57785579,3164755
2015-07-05,54620824,57785579,3164755
2015-07-06,54620824,57785579,3164755
2015-07-07,54620824,57785579,3164755
2015-07-08,54620824,57785579,3164755
2015-07-09,54620824,57785579,3164755
2015-07-10,54620824,57785579,3164755
2015-07-11,54620824,57785579,3164755
2015-07-12,54620824,57785579,3164755
2015-07-13,54620824,57785579,3164755
2015-07-14,54620824,57785579,3164755
2015-07-15,54620824,57785579,3164755
2015-07-16,54620824,57785579,3164755
2015-07-17,54620824,57785579,3164755
2015-07-18,54620824,57785579,3164755
2015-07-19,54620824,57785579,3164755
2015-07-20,55426824,58591579,3164755
2015-07-21,55426824,58591579,3164755
2015-07-22,55426824,58591579,3164755
2015-07-23,55426824,58591579,3164755
2015-07-24,55426824,58591579,3164755
2015-07-25,55426824,58591579,3164755
2015-07-26,55426824,58591579,3164755
2015-07-27,55426824,58591579,3164755
2015-07-28,55426824,58591579,3164755
2015-07-29,55426824,58591579,3164755
2015-07-30,55426824,58591579,3164755
2015-07-31,62958656,66123411,3164755
2015-08-01,62958656,66123411,3164755
2015-08-02,62958656,66123411,3164755
2015-08-03,62958656,66123411,3164755
2015-08-04,62958656,66123411,3164755
2015-08-05,62958656,66123411,3164755
2015-08-06,62958656,66123411,3164755
2015-08-07,62958656,66123411,3164755
2015-08-08,62958656,66123411,3164755
2015-08-09,62958656,66123411,3164755
2015-08-10,62958656,66123411,3164755
2015-08-11,62958656,66123411,3164755
2015-08-12,62958656,66123411,3164755
2015-08-13,62958656,66123411,3164755
2015-08-14,62958656,66123411,3164755
2015-08-15,62958656,66123411,3164755
2015-08-16,62958656,66123411,3164755
2015-08-17,62958656,66123411,3164755
2015-08-18,62958656,66123411,3164755
2015-08-19,62958656,66123411,3164755
2015-08-20,62958656,66123411,3164755
2015-08-21,62958656,66123411,3164755
2015-08-22,62958656,66123411,3164755
2015-08-23,62958656,66123411,3164755
2015-08-24,62958656,66123411,3164755
2015-08-25,62958656,66123411,3164755
2015-08-26,62958656,66123411,3164755
2015-08-27,62958656,66123411,3164755
2015-08-28,62958656,66123411,3164755
2015-08-29,62958656,66123411,3164755
2015-08-30,62958656,66123411,3164755
2015-08-31,63664514,66829269,3164755
2015-09-01,63664514,66829269,3164755
2015-09-02,63664514,66829269,3164755
2015-09-03,63664514,66829269,3164755
2015-09-04,63664514,66829269,3164755
2015-09-05,63664514,66829269,3164755
2015-09-06,63664514,66829269,3164755
2015-09-07,63664514,66829269,3164755
2015-09-08,63664514,66829269,3164755
2015-09-09,63664514,66829269,3164755
2015-09-10,63664514,66829269,3164755
2015-09-11,63664514,66829269,3164755
2015-09-12,63664514,66829269,3164755
2015-09-13,63664514,66829269,3164755
2015-09-14,63664514,66829269,3164755
2015-09-15,63664514,66829269,3164755
2015-09-16,63664514,66829269,3164755
2015-09-17,63664514,66829269,3164755
2015-09-18,63664514,66829269,3164755
2015-09-19,63664514,66829269,3164755
2015-09-20,63664514,66829269,3164755
2015-09-21,63664514,66829269,3164755
2015-09-22,63664514,66829269,3164755
2015-09-23,63664514,66829269,3164755
2015-09-24,63664514,66829269,3164755
2015-09-25,64792914,67990388,3197474
2015-09-26,64792914,67990388,3197474
2015-09-27,64792914,67990388,3197474
2015-09-28,65044300,68241774,3197474
2015-09-29,65044300,68241774,3197474
2015-09-30,80766422,84031941,3265519
2015-10-01,80766422,84031941,3265519
2015-10-02,80766422,84031941,3265519
2015-10-03,80766422,84031941,3265519
2015-10-04,80766422,84031941,3265519
2015-10-05,80766422,84031941,3265519
2015-10-06,80766422,84031941,3265519
2015-10-07,80766422,84031941,3265519
2015-10-08,80766422,84031941,3265519
2015-10-09,81137022,84402541,3265519
2015-10-10,81137022,84402541,3265519
2015-10-11,81137022,84402541,3265519
2015-10-12,81137022,84402541,3265519
2015-10-13,81137022,84402541,3265519
2015-10-14,81137022,84402541,3265519
2015-10-15,81137022,84402541,3265519
2015-10-16,81137022,84402541,3265519
2015-10-17,81137022,84402541,3265519
2015-10-18,81137022,84402541,3265519
2015-10-19,81137022,84402541,3265519
2015-10-20,81666014,84931533,3265519
2015-10-21,81666014,84931533,3265519
2015-10-22,81666014,84931533,3265519
2015-10-23,81666014,84931533,3265519
2015-10-24,81666014,84931533,3265519
2015-10-25,81666014,84931533,3265519
2015-10-26,81666014,84931533,3265519
2015-10-27,81753674,85019193,3265519
2015-10-28,81753674,85019193,3265519
2015-10-29,81753674,85019193,3265519
2015-10-30,89285506,92551025,3265519
2015-10-31,89285506,92551025,3265519
2015-11-01,89285506,92551025,3265519
2015-11-02,89285506,92551025,3265519
2015-11-03,89285506,92551025,3265519
2015-11-04,89285506,92551025,3265519
2015-11-05,89285506,92551025,3265519
2015-11-06,89285506,92551025,3265519
2015-11-07,89285506,92551025,3265519
2015-11-08,89285506,92551025,3265519
2015-11-09,89285506,92551025,3265519
2015-11-10,89285506,92551025,3265519
2015-11-11,89285506,92551025,3265519
2015-11-12,89285506,133478120,44192614
2015-11-13,89285506,133478120,44192614
2015-11-14,89285506,133478120,44192614
2015-11-15,89285506,133478120,44192614
2015-11-16,90635866,134828480,44192614
2015-11-17,91026466,135219080,44192614
2015-11-18,91026466,135219080,44192614
2015-11-19,91026466,135219080,44192614
2015-11-20,91026466,135219080,44192614
2015-11-21,91026466,135219080,44192614
2015-11-22,91026466,135219080,44192614
2015-11-23,91522466,135715080,44192614
2015-11-24,91968866,136161480,44192614
2015-11-25,91968866,136161480,44192614
2015-11-26,91968866,136161480,44192614
2015-11-27,98400864,142593478,44192614
2015-11-28,98400864,142593478,44192614
2015-11-29,98400864,142593478,44192614
2015-11-30,105932696,150125310,44192614
2015-12-01,105932696,150125310,44192614
2015-12-02,105932696,150125310,44192614
2015-12-03,105932696,150125310,44192614
2015-12-04,105932696,150125310,44192614
2015-12-05,105932696,150125310,44192614
2015-12-06,105932696,150125310,44192614
2015-12-07,108994296,153186910,44192614
2015-12-08,108994296,153186910,44192614
2015-12-09,108994296,153186910,44192614
2015-12-10,109554556,153747170,44192614
2015-12-11,109554556,153747170,44192614
2015-12-12,109554556,153747170,44192614
2015-12-13,109554556,153747170,44192614
2015-12-14,109554556,153747170,44192614
2015-12-15,109554556,153747170,44192614
2015-12-16,109852584,154045198,44192614
2015-12-17,109852584,156073039,46220455
2015-12-18,109929738,156150193,46220455
2015-12-19,109929738,156150193,46220455
2015-12-20,109929738,156150193,46220455
2015-12-21,109929738,156150193,46220455
2015-12-22,109929738,163630073,53700335
2015-12-23,109929738,163705073,53775335
2015-12-24,109929738,163705073,53775335
2015-12-25,109929738,163705073,53775335
2015-12-26,109929738,163705073,53775335
2015-12-27,109929738,163705073,53775335
2015-12-28,109929738,163705073,53775335
2015-12-29,109929738,163705073,53775335
2015-12-30,109929738,163705073,53775335
2015-12-31,121058892,174834227,53775335
2016-01-01,121058892,174834227,53775335
2016-01-02,121058892,174834227,53775335
2016-01-03,121058892,174834227,53775335
2016-01-04,121058892,174834227,53775335
2016-01-05,121058892,174834227,53775335
2016-01-06,121492550,175267885,53775335
2016-01-07,121492550,175267885,53775335
2016-01-08,121492550,175267885,53775335
2016-01-09,121492550,175267885,53775335
2016-01-10,121492550,175267885,53775335
2016-01-11,121492550,175289029,53796479
2016-01-12,121492550,175356656,53864106
2016-01-13,121492550,175356656,53864106
2016-01-14,121575550,175439656,53864106
2016-01-15,121575550,175439656,53864106
2016-01-16,121575550,175439656,53864106
2016-01-17,121575550,175439656,53864106
2016-01-18,121575550,175439656,53864106
2016-01-19,121575550,175439656,53864106
2016-01-20,121575550,175439656,53864106
2016-01-21,121575550,175439656,53864106
2016-01-22,121575550,175439656,53864106
2016-01-23,121575550,175439656,53864106
2016-01-24,121575550,175439656,53864106
2016-01-25,122268094,176132200,53864106
2016-01-26,122955937,176820043,53864106
2016-01-27,123671431,177535537,53864106
2016-01-28,124288419,178152525,53864106
2016-01-29,127338142,181202248,53864106
2016-01-30,127338142,181202248,53864106
2016-01-31,128084957,181949063,53864106
2016-02-01,128084957,181949063,53864106
2016-02-02,128084957,181949063,53864106
2016-02-03,128084957,363993517/2,107823603/2
2016-02-04,128084957,363993517/2,107823603/2
2016-02-05,128558509,364940621/2,107823603/2
2016-02-06,128558509,364940621/2,107823603/2
2016-02-07,128558509,364940621/2,107823603/2
2016-02-08,129033610,365890823/2,107823603/2
2016-02-09,129500960,366825523/2,107823603/2
2016-02-10,129969256,367762115/2,107823603/2
2016-02-11,130424056,368671715/2,107823603/2
2016-02-12,130888712,369601027/2,107823603/2
2016-02-13,130888712,369601027/2,107823603/2
2016-02-14,130888712,369601027/2,107823603/2
2016-02-15,131355110,370533823/2,107823603/2
2016-02-16,131807705,372439013/2,108823603/2
2016-02-17,132275794,373375191/2,108823603/2
2016-02-18,132750784,187211156,54460372
2016-02-19,133212783,187673155,54460372
2016-02-20,133212783,187673155,54460372
2016-02-21,133212783,187673155,54460372
2016-02-22,133662701,188123073,54460372
2016-02-23,134130514,188590886,54460372
2016-02-24,134595539,189055911,54460372
2016-02-25,135066722,189527094,54460372
2016-02-26,135510246,189970618,54460372
2016-02-27,135510246,189970618,54460372
2016-02-28,135510246,189970618,54460372
2016-02-29,136501273,190961645,54460372
